,issuekey,title,description,storypoint
533,TISTUD-1723,"Titanium Accounts ""Login"" button should be disabled until values are entered for Username and Password",titanium login button disabled password bring titanium studio account enter value keep password empty login button disabled actual login button login button disabled password,5
534,TISTUD-1820,"Creating an app in studio with ""HTML-Based"" template shows on ""my apps"" as ""HTML Template"" regardless of project name, and has the same GUID regardless of user",studio based template template regardless project name regardless user testing noted application list shortly tried create based template project studio name application match studio project name template shortly creation browsing template project list fortunately able reproduce template entry account able mine although went missing enough see similarity mine see attached production list prod list new reproduce create new studio project based template check list template check result seen project exist match name studio project entry matching name matching unique,5
535,TISTUD-1726,Error cleaning titanium project when platform SDK has unusual version string,error cleaning titanium project platform unusual version string tied special version blackberry folder name project throw error trying parse version code entry eclipse core message build subentry titanium core message running builder titanium builder project stack input string integer integer integer integer framework version version framework version version titanium core clean eclipse core internal run eclipse core run eclipse core internal eclipse core internal eclipse core internal run eclipse core run eclipse core internal eclipse core internal eclipse core internal build eclipse core internal eclipse core internal build editor common run eclipse core internal worker run worker code,8
536,TISTUD-1728,The module dialog seems to only read modules on startup/restart,module read restart drop module titanium global directory try add show list must start studio get detect presence new module need read time launch,5
537,TISTUD-1730,Dashboard: Error:'$H' is undefined,dashboard error h undefined starting titanium studio given following error line error h undefined log time may related entry titanium core message build error titanium core null stack titanium core titanium core titanium core titanium core load titanium core titanium core titanium mobile portal processor titanium mobile portal processor processor titanium mobile portal run eclipse core internal worker run worker regression bug occur dashboard last tested reproduce launch titanium studio result titanium studio start without error actual result titanium studio given error entry log file,8
538,TISTUD-1731,"Add ""continuous integration master"" stream to ""Install Titanium SDK...""",add continuous integration master stream install titanium stream mobile master index need work platform team regularize format closer release stream version information could apply logic possible,5
539,TISTUD-1732,Titanium Studio: change default promote project option to titanium mobile,titanium studio change default promote project option titanium mobile folder studio promote project option web project default setting like default option titanium mobile project attached import general folder new project,8
540,TISTUD-1733,Titanium Studio: JIRA Integration: remove priority from bug submission fields,titanium studio integration remove priority bug submission help submit ticket priority field need removed,5
541,TISTUD-1734,"Titanium Studio: add validation to ""promote to project from folder"" option for existing projects",titanium studio add validation promote project folder option previously project project validation inform user project already reproduce create titanium mobile project delete project without removing disk reimport project import general folder new project result notification folder project type actual result notification project,8
542,TISTUD-1735,JavaScript editor is showing a lot more warnings after updating to 2.0.2,editor showing lot reproduce import kitchen sink sample sample view open titanium studio validation make sure selected click agree build project open file result validation warning displayed actual result many validation shown,8
543,TISTUD-1737,Publish provider wizard does display entire Android platform page,publish provider wizard display entire android platform page start sample publish provider wizard publish sample publish provider publish select android proceed platform page entire android platform page shown actual section cut resize wizard,5
544,TISTUD-1738,Auto-configure browser list to contain all installed browsers on Mac OSX,auto configure browser list contain mac description set browser running mobile web preview list include specific except would ideal populate list rather user populate list manually reproduce install studio create project mobile web target run browser select run use browser selection section result party browser listed although chrome safari displayed displayed note version browser displayed part name browser,8
545,TISTUD-1740,"Titanium Studio: Android Emulator: Not recognized by adb, unable to install to Emulator.",titanium studio android emulator unable install emulator android emulator recognize emulator intermittent issue effect emulator regression step reproduce create default project right click select run select run select titanium android emulator select platform android android apply run result emulator occur studio provide error correction handle error properly actual result recognize emulator studio notified developer failure never,13
546,TISTUD-1742,Hitting Enter/Return in password field of JIRA login on Submit Ticket dialog doesn't try to log user in,enter return password field login submit ticket try log user nice able hit return enter perform log without needing click work preference page version account login,3
547,TISTUD-1743,Add NodeJS Project wizard to listing in New > menu for Project and App Explorer,add project wizard listing new menu project explorer project wizard listed new like web ruby project,3
548,TISTUD-1746,Titanium Studio: Help > Install Specific Titanium SDK: sdk text field does not have focus when menu first invoked,titanium studio help install specific titanium text field focus menu first help install menu text field focus focus usability issue regression reproduce open studio go help install specific titanium result menu pop text field focus selected actual result text field focus selected user manually select field paste,3
549,TISTUD-1752,Need BOM (Bill of Materials) for packaged product,need bom bill product part continued quality control build procedure titanium include bom verification bom development environment via fully releasable installation procedure release package,3
550,TISTUD-1753,Wrong Android screen-type is used when launching a Mobile Web project for the first time,wrong android screen type used mobile web project first time create new project right click project select run mobile web preview emulator open run configuration locate newly create mobile web launch configuration newly launch configuration default android screen type defined titanium preference page actual configuration first option drop selected,5
551,TISTUD-1754,Titanium Studio: HTML Editor: invalid closing tag does not generate warning,titanium studio editor invalid tag generate warning verification working ex body paragraph regression work log information step reproduce create blank file insert following code code head title title head body p p body code result invalid warning icon actual result,13
552,TISTUD-1757,Titanium Studio TiApp.xml visual interface does not show common js modules such as the amazon ti.aws,titanium studio visual interface show common ti titanium studio visual interface show common ti titanium module found se sibling ti cloud module folder visual editor show ti module available manually file work however visual interface show please read following ticket bug direct conflict request browse,8
553,TISTUD-1761,Titanium Studio: high CPU after removing git-enabled project from workspace,titanium studio high removing git project git project disk remains abnormally high regression stack trace reproduce import git titanium mobile project delete project disk observe usage e activity monitor result low e g actual result high e g remains,8
554,TISTUD-1769,Empty separator in Publish submenu for Web project,empty separator publish web project create web project file new web project right click project select publish pull menu show empty separator top happen studio titanium mobile project,5
555,TISTUD-1771,Add new portal dashboard controller to run browser configuration check,add new portal dashboard controller run browser configuration check related portal controller browser configuration check demand back list currently,8
556,TISTUD-1772,"Add ""Install Titanium Module"" menu option to Help menu",add install titanium module menu option help menu add menu option identical original install titanium screen text box browse button user navigate folder disk install module global folder note added bottom screen user install module project dragging would clarify behavior,8
557,TISTUD-1791,Allow non-commercial iOS developers to deploy iOS applications,allow non commercial deploy titanium university student portal institution educational use without paying year full developer account problem titanium studio knowledgeable commercial developer program web site need perform manually need able input developer certificate well profile also prevent even though titanium test developer program wizard error please sign developer program even get launch configuration advice would much dirty like titanium studio,3
558,TISTUD-1776,"Titanium Studio: Project Explorer: Python option is not available in the list of ""New From Template"" under python file",titanium studio project explorer python option available list new template python file python option visible new template list generating new file new file python option visible right click inside python file step reproduce generate python file template click inside project explorer select new template actual result python option visible result python option visible step reproduce generating python file new file option right click inside file select option actual result python option visible result python option visible,8
559,TISTUD-1779,Add version information to Windows browser configuration names and refresh version info on demand,add version information browser configuration refresh version demand related need include version browser question part browser name see image example ideally value would dynamic impossible given current case user browser later suggestion user configuration step auto search replace version version,13
560,TISTUD-1780,TiApp.xml incorrectly displays select/enabled deployment targets,incorrectly select deployment enablement platform inconsistent create mobile project mobile web enable android change save android checked close reopen android checked disabled disabled soon switched since add change fact,5
561,TISTUD-1781,Create interface to manage existing Titanium SDKs,create interface manage titanium user large selection titanium may want able delete fact suggest management interface would show list currently manage perhaps move list preference page move install functionality page,13
562,TISTUD-1783,Titanium Studio: Run Configurations menu not accessible from simplified Studio perspective,titanium studio run menu accessible simplified studio perspective new default simple studio perspective used run menu deployment drop occur original extended studio perspective log regression behavior reproduce launch studio create new project select run icon run result run non functional result run functional,3
563,TISTUD-1785,"When Ti Studio self-applies an update, a directory with several subdirectories remains on the root of the drive",ti studio self update directory several remains root drive ti studio update built update notification update complete ti studio following file always left hard drive panel c titanium master titanium build eclipse panel note directory left root install drive root directory upon file either ti studio install directory removed end update installation process,8
564,TISTUD-1786,Last line in JS editor does not have line number when word wrap is enabled,last line editor line number word wrap reproduce open editor enable line copy paste following win ti white titanium height bottom click function e ti click event fired titanium medium success function event event medium event ti medium image show true true ti medium ti medium line number actual result see last line line number choke somewhere line result last line editor line number,13
565,TISTUD-1788,"Android SDK wizard fails with the message ""NLS missing message: MobileSDKConfigurationProcessor_updatermessage in: com.appcelerator.titanium.mobile.portal.processor.message""",android wizard message missing message titanium mobile portal processor message trying setup android inside titanium studio wizard showing window following error message missing message titanium mobile portal processor message install manually get error message click update button regression occur,3
566,TISTUD-1792,Titanium Studio: simple perspective not default and can't change back to Studio (extended) if in an old workspace,titanium studio simple perspective default change back studio extended old simple perspective show switching studio extended show old reproduce open studio actual result studio simple perspective default exist simple perspective also available window open perspective result simple perspective default available window open perspective,3
567,TISTUD-1793,"Rename ""Titanium Mobile [Module] Project"" to ""Titanium Project"" and ""Titanium Module Project""",rename titanium mobile module project titanium project titanium module project keeping removal functionality core studio rename titanium mobile project titanium project titanium mobile module project titanium module project,13
568,TISTUD-1795,Titanium Studio: Window > Hide Toolbar shows the toolbar instead in new workspace,titanium studio window hide instead new studio new simple perspective window hide option command instead show issue go away second launch studio reproduce open studio new go window show actual result window show exist hide result show exist hide show show,3
569,TISTUD-1796,Remove Titanium Desktop Project wizard from being promoted in Simple and Advanced perspectives,remove titanium project wizard simple advanced need remove titanium project wizard file new menu,3
570,TISTUD-1797,"Titanium Studio: Menu Options: File: New:  File> New, Option doesn't shows all list of Titanium Project LIst - It's only shows the ""Project"" option.",titanium studio menu file new file new option list titanium project list project option perspective studio window file new project file folder untitled text file step reproduce open ti studio select menu bar file select new check actual result select menu bar select open perspective select studio extended select new check result result new menu bar list titanium project user friendly experience actual result new menu bar project,5
571,TISTUD-1798,Studio perspective does not prompt to reset the perspective if there have been changes,studio perspective prompt reset perspective install build show basic studio perspective update studio build studio perspective build open studio studio perspective reset perspective actual request made perspective remains date,5
572,TISTUD-1800,"Titanium Studio: Menu bar: Submit a Ticket..., the tab key only jumps between text fields, not all fields",titanium studio menu bar submit ticket tab key text regression tab select button check box submit ticket window step reproduce select help menu bar select titanium studio select submit ticket use tab button keyboard result tab select every button check box text area tab button actual result tab skipping check box button working text area,3
573,TISTUD-1804,Titanium Studio crashes right after logging in with ClassNotFoundException: com.aptana.ui.PerspectiveChangeResetListener,titanium studio right logging latest beta release preview e preview studio install beta run studio logging crash following log code entry eclipse message error automatically bundle titanium stack framework activator titanium bundle titanium invalid eclipse framework internal core eclipse framework internal core start eclipse framework internal core eclipse framework internal core start eclipse framework start eclipse internal loader eclipse core internal adaptor eclipse loader eclipse internal eclipse internal loader eclipse internal loader eclipse internal loader eclipse internal loader eclipse internal eclipse internal loader eclipse framework internal core eclipse framework internal core eclipse core internal registry eclipse core internal registry eclipse core internal registry eclipse core internal registry eclipse internal eclipse internal eclipse internal eclipse internal eclipse action fill eclipse action update eclipse action eclipse internal dock eclipse internal update eclipse internal eclipse internal eclipse internal eclipse internal eclipse application eclipse internal eclipse window window create window eclipse internal workbench workbench eclipse internal run eclipse run eclipse synchronizer synchronizer eclipse display display eclipse display display eclipse application eclipse internal workbench workbench eclipse internal run eclipse run eclipse synchronizer synchronizer eclipse display display eclipse display display eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse titanium start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main native method eclipse internal eclipse loader eclipse loader eclipse loader eclipse loader eclipse loader eclipse internal eclipse internal loader eclipse internal loader eclipse internal loader eclipse internal loader eclipse internal titanium sun reflect native method sun reflect sun reflect reflect constructor constructor class class class class eclipse framework internal core eclipse internal loader eclipse internal loader eclipse internal loader eclipse internal root exception native method eclipse internal eclipse loader eclipse loader eclipse loader eclipse loader eclipse loader eclipse internal eclipse internal loader eclipse internal loader eclipse internal loader eclipse internal loader eclipse internal titanium sun reflect native method sun reflect sun reflect reflect constructor constructor class class class class eclipse framework internal core eclipse framework internal core start eclipse framework internal core eclipse framework internal core start eclipse framework start eclipse internal loader eclipse core internal adaptor eclipse loader eclipse internal eclipse internal loader eclipse internal loader eclipse internal loader eclipse internal loader eclipse internal eclipse internal loader eclipse framework internal core eclipse framework internal core eclipse core internal registry eclipse core internal registry eclipse core internal registry eclipse core internal registry eclipse internal eclipse internal eclipse internal eclipse internal eclipse action fill eclipse action update eclipse action eclipse internal dock eclipse internal update eclipse internal eclipse internal eclipse internal eclipse internal eclipse application eclipse internal eclipse window window create window eclipse internal workbench workbench eclipse internal run eclipse run eclipse synchronizer synchronizer eclipse display display eclipse display display eclipse application eclipse internal workbench workbench eclipse internal run eclipse run eclipse synchronizer synchronizer eclipse display display eclipse display display eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse titanium start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main eclipse internal loader eclipse internal loader eclipse internal loader eclipse internal code,8
574,TISTUD-1805,"Titanium Studio: If Titanium SDK root folder is read-only, Studio will not prompt the user with an error",titanium studio titanium root folder read studio prompt user error root titanium folder latest studio find update update step reproduce library application support titanium delete latest version folder give titanium folder read permission open ti studio select help menu bar select check titanium actual result ti studio ti update available result documentation web page load browser,5
575,TISTUD-1809,Titanium Studio: Dashboard: remove desktop project from create new project dropdown,titanium studio dashboard remove project create new project dashboard develop create new project still user select project one button titanium studio project,3
576,TISTUD-1813,Titanium Studio: Run Configuration: new configuration should auto-select current project,titanium studio run configuration new configuration auto select current project new run configuration would helpful project auto selected based project currently focus either project explorer explorer test select titanium mobile project project explorer go run create new android emulator run configuration result project selected project explorer default project new configuration currently project selected new run must manually selected,8
577,TISTUD-1815,Invalid thread access in AndroidSimulatorLaunchConfigurationDelegate.notifyAppInstallError(),invalid thread access sound log file code entry eclipse text message code plug eclipse text stack eclipse invalid thread access eclipse error eclipse error eclipse error eclipse error eclipse eclipse custom eclipse custom eclipse custom eclipse internal console eclipse text eclipse text replace eclipse text replace eclipse internal console replace titanium mobile android launch titanium mobile android launch titanium mobile android launch eclipse core run eclipse core run eclipse core dispatch eclipse core run eclipse core internal worker run worker code,3
578,TISTUD-1817,Titanium Studio: Install Titanium Module > Browse while Packaging Module Freezes Studio,titanium studio install titanium module browse module studio install titanium module browse window open module operation studio freeze possible get stack trace studio condition studio must force closed activity monitor new fail case install module menu new could recreate similar freeze studio note able reproduce every time o x could reproduce reproduce open studio create new android module package module directory e module still go help install titanium module install browse actual result complete studio attached work console attached studio log attached result studio freeze user able continue,8
579,TISTUD-1818,Titanium Studio: Upgrade Install Titanium Module to Project to include module in tiapp.xml,titanium studio upgrade install titanium module project include module module project help install titanium module module added module project included log reproduce create new titanium mobile project create new titanium module project package module directory e go help install titanium module install select module zip output select project select project press actual result module project module result module project module tag added module visible overview,8
580,TISTUD-1821,Titanium Studio: unable to create android module at non-default project location,titanium studio unable create android module non default project location module studio creation internal error could move file log attached android however android command line reproduce go new titanium mobile module project type project name module id use default location browse new location e ti create module actual result error result new module,8
581,TISTUD-1824,Add per-platform mobile configuration tab for tiapp.xml editor,add per platform mobile configuration tab editor platform titanium mobile extra content platform name tab approximately something like code version ti ti ti android android android android manifest application application manifest android ti code add mechanism whereby platform contribute tab similar shown via extension point additional configuration information initial pas suggest showing text content platform text box future could amend show additional applicable,13
582,TISTUD-1825,Add JDK installation to the Titanium Studio installer,add installation titanium studio installer based net install noted titanium studio evidently run silently oracle install,13
583,TISTUD-1827,"Detect if node.js is installed, if not, run installer",detect node run installer check make sure node install otherwise ask user install confirm within currently supposed version range inform user upgrade install new version current package web site ship stable version,40
584,TISTUD-2002,Android: Distribute to Android App Store doesn't give any finalization message,android distribute android store give message play titanium studio publish distribute android store longer get success message saying process complete last line console log command panel c program android v c c panel,5
585,TISTUD-1828,Titanium Studio: intermittent freeze when importing git-enabled project,titanium studio intermittent freeze git project project git information studio intermittently intermittent difficult conclusively regression test reproduce import import titanium project actual result studio unresponsive activity monitor spinning beach ball instead arrow cursor studio user result project import git information display project explorer,8
586,TISTUD-1831,Signup link in Ti Studio login dialog does not work if browser preferences are changed,link ti studio login work browser studio shut restart screen click result taken page actual result safari background cannot find file file titanium content,5
587,TISTUD-1832,Titanium Studio: Preferences > Titanium Studio > Titanium: Titanium SDK Path not correctly re-validated,titanium studio titanium studio titanium titanium path correctly titanium studio titanium titanium home enter invalid path e g removing last two add valid path e g add last two back studio validate path log regression occur studio reproduce open titanium studio go titanium studio titanium edit titanium home path make invalid e delete last two text path studio display error edit titanium home path make valid e add last two text path actual result error remains path however saved error go away menu open result titanium path immediately validate error go away,5
588,TISTUD-1833,Titanium Studio: Preferences > Titanium Studio > Titanium: Android SDK path can't save if no Android SDKs installed,titanium studio titanium studio titanium android path save android titanium studio titanium android home fresh android install loaded path cannot saved note fresh android install developer android index android log regression reproduce android developer android index open titanium studio go titanium studio titanium android home enter path new android install actual result cannot save menu result save menu dashboard utility able use path continue android installation,8
589,TISTUD-1834,BackingStoreException in the log when creating mobile module project,log mobile module project file new titanium mobile module project create android module project see following log project successfully code entry eclipse core message exception saving project editor common stack eclipse core internal resource already disk eclipse core internal folder folder eclipse core internal folder create folder eclipse core internal run eclipse core internal run eclipse core internal save eclipse core internal eclipse core internal flush editor common titanium wizard titanium wizard titanium mobile module wizard titanium wizard run eclipse operation run subentry eclipse core message resource already disk entry editor common message build qualifier error error saving user agent stack service exception saving project editor common eclipse core internal save eclipse core internal eclipse core internal flush editor common titanium wizard titanium wizard titanium mobile module wizard titanium wizard run eclipse operation run code,8
590,TISTUD-1835,Incorrect items appear under Publish menu the first time right-clicking on a project,incorrect appear publish menu first time right project reproduce open studio right click titanium mobile project project behavior select publish generate result menu appropriate project type appear actual result publish menu show first time publish menu correct menu appear right even without change selection,8
591,TISTUD-1836,Titanium Studio: Dashboard: Configuration Wizard: Android SDK: Cancel before download begins freezes process,titanium studio dashboard configuration wizard android cancel process dashboard configuration wizard android installer android process freeze cannot get stack trace studio state studio process running background regression intermittent reproduce open titanium studio open titanium studio titanium delete android home path go dashboard configure android install upgrade run configuration wizard enter path android e g press yet quickly reliable reproduction press cancel previous menu actual result process freeze result cancel process,8
592,TISTUD-1839,Add check for pre-existing files to Titanium Mobile Project creation wizards,add check titanium mobile project creation alert please save document link file create sample folder test bug regression titanium mobile project document folder clean step reproduce create ti mobile project change default location see ti mobile project get project explorer delete project select delete project form disk actual result pressing delete disk delete content result user warning restricted project directory project way situation like directory occur,8
593,TISTUD-1840,Error while selecting JavaScript Formatter in Preferences,error open titanium studio select titanium select preview error seen attached step cannot attached studio,8
594,TISTUD-1842,Improve prompt when Titanium Module can't be downloaded,improve prompt titanium module replicate select help install module paste developer package ti android zip result module behind redirect alert user message unable module valid open box check try actual result process without warning,5
595,TISTUD-1843,handle URL redirects in module download/installation,handle module installation replicate select help install module paste developer package ti android zip result module actual result nothing,8
596,TISTUD-1846,Titanium Studio: Available Updates: Object Teams Patch for JDT/Core is not applicable to the current configuration and will not be installed,titanium studio available object patch core applicable current configuration titanium studio plug code message object patch core applicable current configuration code regression issue also eclipse indigo reproduce install studio display development restart studio go help check install patch restart studio go help check actual result update regular studio result able install,8
597,TISTUD-1848,Include offline API and Help documentation,include help documentation problem description working connection able browse ti mobile help menu ti studio would nice include doc get exact doc according make easier work titanium flight similar separate feature added update site,20
598,TISTUD-1851,Install Alloy package using NPM,install alloy package determination whether need run may easy u determine may need assume need need run need handle password piping along command code install g alloy code,8
599,TISTUD-1852,Move Template selection to front of project wizards,move template selection front project move project template selection first screen project wizard see example user focus want create blank project game reader master detail ask user fill name location later basically swap first second page project,5
600,TISTUD-1853,Add Alloy project nature icon,add alloy project nature icon need alloy project nature,3
601,TISTUD-1854,Add Alloy project nature,add alloy project nature need new alloy project nature tag new,3
602,TISTUD-1855,Creating Alloy projects inside New Titanium Mobile Wizard,alloy inside new titanium mobile wizard new blank alloy project run regular titanium mobile project titanium project run alloy new path project run alloy add alloy project nature addition titanium mobile nature web nature default new titanium project alloy project note alloy template likely would already need script running titanium alloy binary,8
603,TISTUD-1856,Add blank Alloy project template to project wizard,add blank alloy project template project wizard default new titanium project alloy project select blank new alloy template default titanium mobile project wizard alloy project without template,8
604,TISTUD-1857,Filter Resources folder out from Alloy projects,filter folder alloy hide folder alloy intermediate folder long term perhaps root alloy folder choose alternate presentation structure like package explorer additional need hide,5
605,TISTUD-1858,Enable running of Alloy applications,enable running alloy may require additional work may simply need run builder script typical titanium see confirmation alloy,8
606,TISTUD-1859,Debugging Alloy applications,alloy currently unclear work need mostly done studio side side general would need source map connect source code original source code could place original break appropriately,20
607,TISTUD-1860,Enable packaging of Alloy applications,enable alloy may require additional work may simply need run builder script typical titanium see confirmation alloy,8
608,TISTUD-1861,Associate Alloy XML files with our XML editor,associate alloy editor associate editor,2
609,TISTUD-1862,Associate Alloy JSON Style configuration files with our JSON editor,associate alloy style configuration editor alloy style configuration custom file extension need associate parser editor handle non standard expression syntax,2
610,TISTUD-1863,Associate Alloy JS Makefile (*.JMK files) with our JS editor,associate alloy editor file extension,2
611,TISTUD-1864,Alloy Create View Wizard,alloy create view wizard right click folder pop box view name alloy generate view name add keyboard opening generating view user forced go action keeping keyboard,8
612,TISTUD-1865,Alloy Create Controller Wizard,alloy create controller wizard right click folder pop box controller name alloy generate controller name add keyboard opening generating controller user forced go action keeping keyboard,8
613,TISTUD-1866,Alloy Create Migration Wizard,alloy create migration wizard right click folder pop box migration name alloy generate migration name add keyboard opening generating migration user forced go action keeping keyboard create ordered migration file model,8
614,TISTUD-1867,Alloy Create Widget Wizard,alloy create wizard right click folder pop box name alloy generate name add keyboard opening generating user forced go action keeping keyboard create default path,8
615,TISTUD-1868,Alloy Create Model Wizard,alloy create model wizard right click folder pop box model name small table new alloy generate model name type example alloy generate model name string active add keyboard opening generating user forced go action keeping keyboard,13
616,TISTUD-1870,Content assist for $. in JS files,content assist example code window button id b button window code would define controller index could automatically bind controller code code b click function alert button index default variable top level container inside index index open code would need introspection defined display appropriately content assist,8
617,TISTUD-1871,Content assist for Alloy XML files,content assist alloy alloy file e code view id button id b hello button label id label view code need file tag information alloy see blob development editor,20
618,TISTUD-1872,Content assist for Alloy JSON style files,content assist alloy style style specify style information provide ca property also possibly common similar ca need file style information configuration see raw development editor,20
619,TISTUD-1875,Create an extension point to support different command-line interfaces,create extension point support different command line need able support python node directly create extension point per version range allow designed run specific extension return command run specific command key passing version filter returned command executed provide progress executed support specific command command null returned extension also allow querying command version,13
620,TISTUD-1877,Add CLI command support for creating a project,add command support project add create titanium project mobile module project creation python code version project name id project parent android android environment code node code titanium create android blackberry type id string version verbose v template name cloud name code,8
621,TISTUD-1881,Add CLI command support for adding a new platform to an existing project,add command support new platform project add extension command project new deploy python code version project name id project platform u code like require u command suppose auto detect build,5
622,TISTUD-1882,iOS: Allow keychain selection,allow selection studio need able support manually choose developer identity list security list provided builder providing command line value full path pointing ticket studio end,8
623,TISTUD-1884,Add CLI support to check for available SDK commands,add support check available node support querying command availability would check see new command particular version example rather version check query see command clean available code titanium available command feature platform version version name code may want consider define different version map version support feature,8
624,TISTUD-1886,Add CLI command support for building a mobileweb project,add command support building project one node python implementation support building command try call build build automatically checked platform support incremental call probably happen clean build code titanium build platform android blackberry value build type production development test log level trace warn error project path code,8
625,TISTUD-1888,Add CLI command support for cleaning a project,add command support cleaning project add clean support via extension python code version titanium clean working directory project code node code titanium clean project code,8
626,TISTUD-1890,Add CLI command support to run a pre-requisite check,add command support run requisite check support check android code process android android list working directory android code code version package environment code yet appear analogue unclear multiple gather information like would structured,13
627,TISTUD-1891,Add CLI command support to run an Android project,add command support run android project support run android code title solid version android builder emulator name android project id version android start project code code title solid titanium build platform platform emulator emulator name project titanium run platform platform emulator emulator name project code,8
628,TISTUD-1892,Add CLI command support an Android debug launch,add command support android launch android code version android builder emulator name android project id version android start project version android builder simulator name android project id code code titanium build platform android emulator emulator name project titanium run platform android emulator emulator name project code need make sure new,8
629,TISTUD-1893,Add CLI command support for packaging Android applications,add command support android add support command via extension code titanium build package platform platform project code create need investigate,8
630,TISTUD-1894,Add CLI command support for packaging iOS applications,add command support add support command via extension code version package environment version package environment version builder distribute version project id name universal environment code code titanium build package platform sample code,8
631,TISTUD-1895,Add CLI command support for packaging MobileWeb applications,add command support add support command via extension code version builder project production working directory project code code titanium build package platform project code,8
632,TISTUD-1896,Add CLI command support for packaging a MobileWeb Titanium Module,add command support titanium module add support command via extension code project build working directory project code code titanium build package project code,8
633,TISTUD-1897,Add support for log-in and log-out for the V2 CLI,add support log log log execution implementation probably log per session user already provided studio need make sure log case user log studio support limited time work need make sure well,8
634,TISTUD-1903,Rebrand Node.js functionality as Appcelerator Custom Cloud Services,rebrand node functionality custom cloud node functionality node project need replace name new name project appropriate,8
635,TISTUD-1905,Install nettle command-line package,install nettle command line package user node need install nettle package node deployment need check see package install code install nettle g code suggestion really know need sun try without prompt user fail case,8
636,TISTUD-1935,Titanium Studio: Themes: unhandled event loop exception when changing theme,titanium studio unhandled event loop exception theme unhandled event loop exception theme log attached could reproduce issue intermittent unknown regression particular case studio theme studio x theme reproduce open titanium studio change theme drop menu actual result unhandled event loop exception studio log result studio log,3
637,TISTUD-1939,Add CLI command support to run an iOS project,add command support run project support run code title solid bin simulator bin bin version builder simulator version project id environment code code title solid titanium build platform simulator version sample titanium run platform simulator version sample code,8
638,TISTUD-1940,Add CLI command support an iOS debug launch,add command support launch code bin simulator bin bin version builder simulator version project id name universal environment code code titanium build platform simulator version project name code may still need call command,8
639,TISTUD-1941,Add CLI command support to run a MobileWeb project,add command support run project support run code title browser solid version builder project development working directory studio code code title android emulator solid version android builder emulator name android project id version android android android platform e shell data data android browser cache android platform e shell start android intent action view index code code title solid switch calling builder new build command related everything else stay may need confirm team code,8
640,TISTUD-1944,Replace Node.js images,replace node need replace current node new project project nature,8
641,TISTUD-1947,Titanium Studio: Dashboard: Configure: Android Update: Cancel button does not cancel android update process,titanium studio dashboard configure android update cancel button cancel android update process android configure utility run dashboard android already android update menu close cancel button studio regression usability issue stack trace attached reproduce open titanium studio set android set already go dashboard configure android update press cancel button studio process pop actual result android update menu without interruption result cancel close android process prevent running,5
642,TISTUD-1948,Implement sign up process through Studio,implement sign process studio implement sign process studio flow option new user user new user show sign form first last password verify password agree submit cancel cancel back first screen submit show visual indicator progress user follow current flow password new user sign success auto login studio launch dashboard configuration wizard also show toaster user activate account,13
