,issuekey,title,description,storypoint
191,DURACLOUD-333,Changing space access removes the space metadata,space access space access level space space removed create space add space change space access refresh space notice space gone,1
192,DURACLOUD-335,Media streamer: files not getting set with proper permissions,medium streamer getting set proper occasion starting medium streamer service one several set proper streaming thus far issue always resolved medium streamer likely missing permission due call retry would likely fix problem,1
193,DURACLOUD-338,Chunker Tool: error pushing files in sub-directories on Windows,tool error pushing sub running tool content directory sub tool attempt send file name sub name file name error character cannot part content id show mac used instead task update tool replace content,1
194,DURACLOUD-339,DurAdmin: Errors on space filter,space filter filter name space used x service work example need get specific bulk run tend get next page error get space error pop filter work list content correctly seem unnecessary new made get content listing every change filter box letter type new call guess filter button beside text box making call button would fix issue,1
195,DURACLOUD-341,Duplication on Demand destination space,duplication demand destination space duplication demand service leave destination space name blank service automatically create destination space source space name ran service leaving destination space blank assuming would occur service ran completion service status read complete content found,1
196,DURACLOUD-342,Bulk Image Transformer output to be standard CSV format,bulk image transformer output standard format currently output bulk image transformer format similar task update output standard format first line file header follow bulk bit integrity service format reducer produce value post processor insert name line top,2
197,DURACLOUD-344,Consistency of service output destinations and names,consistency service output improvement ensure report like x service space also consistent naming convention service identifier report name service necessary,4
198,DURACLOUD-346,Refactor integration tests that regularly fail,integration regularly fail task determine integration regularly fail due eventual consistency effect related underlying storage provider eventually either resistant underlying storage unit require network connectivity however work separate task browse,5
199,DURACLOUD-347,Hashed user credentials,user improvement change current pattern user memory plain text hash memory perform see spring security password authentication x x,5
200,DURACLOUD-348,Bulk service status message,bulk service status message improvement accurately display service status state bulk currently bulk image conversion bulk bit integrity two post instance service status conflicting job state complete step done service status post job bit integrity nothing image conversion accurate consistent status need put place across,2
201,DURACLOUD-349,Bit Integrity Service: iterating over http stream,bit integrity service stream issue change found iterate file rather content get although issue content stream large stream sometimes causing iteration stop,1
202,DURACLOUD-351,Allow build-time specification of dependency osgi bundle version,allow build time specification dependency bundle version improvement allow built within particular version say specify compatibility dependency another version say,1
203,DURACLOUD-352,Bit Integrity Service: Support comparison for space manifests of up to 1 million items,bit integrity service support comparison space million improvement ensure contain million successfully perform bit integrity manifest verification,2
204,DURACLOUD-353,Bulk Bit Integrity Service: shutdown of post-processor,bulk bit integrity service shutdown post processor item address issue shutting bulk bit integrity service also shutting post processor reproduce error start space job state complete service status still post job service due inability remove bundle container still point remains longer available via,2
205,DURACLOUD-354,Bulk Image Conversion: failure due to Hadoop AMI upgrade,bulk image conversion failure due ami upgrade item address breakage default ami effect bulk image conversion service faulting bootstrap script due missing dependency apt get,1
206,DURACLOUD-355,Media Streamer: Allow streaming of multiple spaces,medium streamer allow streaming multiple task allow user select multiple medium streaming service stream,2
207,DURACLOUD-356,Synctool: selective sync-ing,selective sync ing improvement allow user selectively sync specific based,3
208,DURACLOUD-357,Media Streamer: Stream files added to a space,medium streamer stream added space task set listener new added streaming already enable streaming well,4
209,DURACLOUD-358,Revisit build from source,revisit build source dependency used pax construct longer available public repository task revisit pax see upgrade order ensure build work scratch,5
210,DURACLOUD-364,Single Use Access URLs,single use access task allow creation single use access user would need specify file would like provide access would provide link file single time used longer access file,5
211,DURACLOUD-365,service reports contain another differentiator,service contain another differentiator service appear service output space need additional differentiator run multiple time one day overwrite one another,4
212,DURACLOUD-369,Bulk Bit Integrity Service: post-processing in hadoop,bulk bit integrity service post improvement change bulk bit integrity service run collection post processor instead single process main instance service run within instead day exceeding,3
213,DURACLOUD-370,Notification/Email utility,notification utility feature expose utility sending consist general interface project corresponding implementation project,2
214,DURACLOUD-371,Remove interim bulk-bit-integrity manifests,remove interim bulk bit integrity improvement remove service output space interim bulk bit integrity service final report bit integrity bit integrity,3
215,DURACLOUD-374,Service Report: backend utility for currently running services,service report utility currently running provide way generate report running include least following information also available retrieval rest,5
216,DURACLOUD-375,Storage Report Dashboard,storage report dashboard task create dashboard storage rest available storage report information need able display information likely option display,5
217,DURACLOUD-376,Limit time that can be spent spinning on a mapper task within hadoop,limit time spent spinning mapper task within currently service code thread ensure mapper enough time complete time limited mapper process job could potentially live forever task revisit bulk set limit amount time give mapper activity,2
218,DURACLOUD-377,Remove user management from Duradmin,remove user management task remove user management tab since functionality account management,1
219,DURACLOUD-379,Run-away service monitor,run away service monitor task create script application long running bulk alert upon detection,1
220,DURACLOUD-380,Azure Storage Provider - adding content and specifying a checksum,azure storage provider content provided upon content azure incorrectly trying calculate provided stream provided used instead calculating stream,1
221,DURACLOUD-381,DuraCloud instance losing initialization information,instance losing information restart instance via management console wait run initialize instance check instance everything good wait min check time none log root see tab listed going tab get available error also able log user besides root interestingly everything normal tab rest work fine secondary issue step wait go ahead available le min restart short amount time le min go away case still present,5
222,DURACLOUD-382,Create Example ServiceClient,create example task create sample analogous sample,1
223,DURACLOUD-383,Bit Integrity Service: support retries of interrupted content downloads,bit integrity service support interrupted content task add bit integrity service content item calculate match,1
224,DURACLOUD-384,Bit Integrity Service: Pass into comparison phase content-id of csv input,bit integrity service pas comparison phase content id input comparison phase one space run bit integrity service guess content id input date content becomes difficult therefore input content comparison phase,1
225,DURACLOUD-385,Image Viewing URL Stability,image stability task investigate stability image across instance static p address behavior unexpected specific issue please add,2
226,DURACLOUD-387,Error on large space delete,error large space delete item resolve seen trying delete large space storage provider instance space master rack initially single page however trying delete entire space pop operation one attempt number another attempt failing number looking instance two different coming could connect due error read timed object found content also unfound see attached catalina storage provider bill instance space test work initially delete space spinning came back saying delete space space size however even loop size space continued drop space eventually failure,5
227,DURACLOUD-389,Service Registry Naming,service registry naming update support service document allowable service registry name old convention service new convention service,1
228,DURACLOUD-390,Security over UserDetailsService.getUsers(),security improvement add method security limit access call,1
229,DURACLOUD-392,Create installation package for release,create installation package release installation package include documentation three zip service registry zip container,1
230,DURACLOUD-394,Page load latency,page load latency built browser pull data building page perceptible delay rendering solution may pull back try build screen much browser usage need added item,2
231,DURACLOUD-397,Metadata editor allows for blank values,editor blank via regular editor edit add empty name value list although allow empty name name empty persist,1
232,DURACLOUD-398,UI shortcuts which are not useful should be disabled,useful disabled holding shift one arrow odd display disabled,1
233,DURACLOUD-399,Allow user to select which spaces to include when running Duplicate on Change,allow user select include running duplicate change task provide option select list duplicate change service perform one reason feature allow choose duplicate x service x service work,3
234,DURACLOUD-400,DuraStore REST API: text/plain response from getSpaces,rest text plain response inconsistency looking rest particular method response content type header text plain return declare content type text example text plain test text,1
235,DURACLOUD-401,Use application/xml as response Content-Type for XML-returning REST API methods,use application response content type rest rest return today use text application actually better choice due character according specification text medium parameter declaration mime type end content type value ala text must assumed body u ascii declared declaration supposed couple explain problem text entry clearly intent rest return declaration according text used instead application content type declared mime parameter declaration supposed assume u ascii,1
236,DURACLOUD-402,Allow for local service repository,allow local service repository currently service repository instance another instance task allow service repository within instance simplify deployment stand alone open source platform lead way toward multiple service associated single instance,1
237,DURACLOUD-403,Improve binary installation package,improve binary installation package release first binary installation package system deploy instance without needing build source good first step could make process smoother include include version tomcat release version included file name context path e rather context path instead version installation package zip file version number sufficient include jar configure instance include example file used jar instance include default example file used within service bundle home update included run bat file properly pick environment environment allow use local service repository handled update included file complete standing instance provided installation package document refer explanation ideally entire process would well enough defined link would optional reading,1
238,DURACLOUD-404,Duraservice: clean re-initialization,clean currently due take new initialize improvement determine implement make work scratch,1
239,DURACLOUD-406,"Service.xml: generate on build, not on test",service generate build test improvement service manifest package phase instead test,1
240,DURACLOUD-407,Service.xml: generate various renditions,service generate various feature service manifest various account package preservation medium access professional trial,1
241,DURACLOUD-408,Host DuraCloud maven artifacts with Sonatype,host item following open ticket check outside central check make sure good quality following useful dependency tree display repository repository usage guide,5
242,DURACLOUD-409,Failed to copy all files when running a large Duplicate-on-Demand service,copy running large duplicate demand service small percentage copied execution large duplicate demand service execution result either missing file zero length file target space bug repeatedly different back provider however large file circa,16
243,DURACLOUD-410,Use Amazon multi-part upload for large files,use part large task update make use part option content large enough require would mean rather file associated manifest would use part push assemble since entire file available need calculate transfer store,5
244,DURACLOUD-416,Implement a content cache to mitigate eventual consistency issues,implement content cache mitigate eventual consistency order make eventual consistency issue concern provide cache content could mean either file locally first making call push provider wrapping stream order write file locally provider local would used fulfill get come shortly file cache would removed greater degree certainty file available following provider perhaps certain time period note one benefit locally prior pushing provider would could know file size generate locally making provider request meaning could ensure file correctly passing along next location may also become useful handling large intend pas provider part,5
245,DURACLOUD-420,Create 1.0.0 AMI,create ami ami include trim apache expect running port add support tomcat connector port protocol connector port protocol add tomcat script,1
246,DURACLOUD-423,Filter display of service properties,filter display service feature omit rendering service prefixed system service useful probably end,1
247,DURACLOUD-424,Service completion state must be accurate: non-bulk services,service completion state must accurate non bulk improvement reflect completion state non bulk success failure currently service state remains affected bit integrity checker bit integrity checker image transformer additionally end time service service,3
248,DURACLOUD-425,Service completion state must be accurate: bulk services ,service completion state must accurate bulk improvement reflect completion state bulk success failure currently service state remains affected bit integrity checker bulk image transformer bulk duplicate demand additionally end time service service,2
249,DURACLOUD-427,WayBack Machine Service,wayback machine service web archive content wayback machine search access would valuable feature create service reference display wayback wayback installation configuration guide,8
250,DURACLOUD-429,iRODS/Chronopolis Storage Adapter,storage adapter feature add new storage adapter connect ala azure base code already provided mike,3
251,DURACLOUD-430,Bulk upload client tool with UI,bulk client tool task create client side tool nice user interface bulk tool provide via following file directory selection progress bar provided status file progress transfer may make sense use background manage file,8
252,DURACLOUD-431,Duradmin mimetype editor: 'application/atom+xml' regex,editor application atom set content item application atom error invalid displayed setting desired,1
253,DURACLOUD-432,file name collisions not detected in Google Chrome,file name chrome chrome file file name collision detection pop warning simply file chrome mac o x note file name detection pop work,1
254,DURACLOUD-433,Duradmin service status,service status service via entry service status status apparently service never actual service status course improvement keep status entry date content service status property instead deployment status current accurate status also displayed right hand side service,1
255,DURACLOUD-435,Reinit should clear the cached StorageProviders,clear upon order specify different,1
256,DURACLOUD-436,Service registry name and service.xml dependency,service registry name service dependency improvement dependency content id service file service registry space id registry currently content id identical space id addition extension service content id name,2
257,DURACLOUD-438,Add service-result to completed service properties,add service result service improvement add new service property across completion success failure content id service result file property set upon service completion,1
258,DURACLOUD-439,Enforce space id rules for services,enforce space id enforce space id entering space name duplicate demand service,1
259,DURACLOUD-440,Handle all unicode characters for storing and retrieving content,handle content task ensure content item added expressed via generally like possible add content content id come access update delete consistent ascii content currently fail test list exhaustive test item cannot load content error via test item cannot load content bad request response test item cannot load content work fine test item cannot even bring work fine course content non ascii also problem file via problem problem file cannot via either,5
260,DURACLOUD-441,ServiceManager and ServiceManager Client to share Interface,client share interface improvement following two class implement interface client,1
261,DURACLOUD-442,"Change ""metadata"" to ""properties""",change task transition away use term regard name value associated content instead term used work involved two throughout,2
262,DURACLOUD-443,Service Report: create schema and serializer for ServiceReport.getCompletedServicesReportList(),service report create schema task create schema list content returned look something like service report service report id service report service report id service report,1
263,DURACLOUD-444,Cumulative storage report ,cumulative storage report task add additional storage report cumulative going report time new storage report information report entry storage report top level report information mime type information would left information detailed report may well goal report able create show change content time report could work like report could start new file monthly information included cumulative report creation link detailed well cross link detailed report could detailed report content id,3
264,DURACLOUD-445,StorageProvider support for object copy/rename,support object copy rename improvement provide interface support copy object within another space within storage provider rename object within new content id within space three storage azure provider rest support copy azure expose functionality latest en u library,4
265,DURACLOUD-446,Service Reports: Comma-delimited content-ids,service comma content bug service become invalid content id since currently service output comma potential solution create tab service,2
266,DURACLOUD-447,Update DuraReport storage reporting XML to be generated using JAXB,update storage purpose task swap current implementation storage report generation use main reason able provide schema data information easily used,3
267,DURACLOUD-450,Link Service Report in service properties display,link service report service display improvement add link report property display possibly tabular form service,2
268,DURACLOUD-451,UI: Use different icons for each service,use different service goal task include different icon beside service listing available listing,2
269,DURACLOUD-452,UI: Remove the provider drop-down when there is only one provider,remove provider drop one provider task remove storage provider drop one provider,1
270,DURACLOUD-453,UI: Use different icons for the content item Download and View links,use different content item view link task replace button icon content item view link currently link perhaps eye icon something similar would work,1
271,DURACLOUD-454,UI: Adjust the service deployment box to remove scroll bars,adjust service deployment box remove scroll task adjust pop used necessary scroll displayed,1
272,DURACLOUD-455,UI: Display service status correctly,display service status correctly currently table column status always regardless actual status value read deployment status meaningless task read actual status service service display table,1
273,DURACLOUD-456,"UI: Administration tab always contains text: ""No users defined""",administration tab always text defined task display defined text administration tab actually defined,1
274,DURACLOUD-457,Service Monitoring on reconfigure,service improvement ensure monitor thread place service service either still running since service deployment id service still running continue original thread however service complete need new monitor thread since service effectively via,1
275,DURACLOUD-458,Space Delete: Indicate to users when a space is in the process of being deleted,space delete indicate space process currently space reasonable size space removed list list space background process still running delete space way user know happening task make clear space process,2
276,DURACLOUD-460,Provide informative error messages for special characters in space and content properties,provide informative error special space content special included added content show immediately list special valid header information actually added space content item provider task check valid pas back know allowable,3
277,DURACLOUD-462,"UI: Inform users that the characters '\', '?', and ';' cannot be part of a Content ID",inform cannot part content id three content noted display space content name returned trying add item content id useful information error returned use character character get catch provided useful error message problem,1
278,DURACLOUD-464,UI: XML files viewed in Chrome are appended with javascript code,chrome code via chrome browser file type choosing view file correctly block code starting try function id,2
279,DURACLOUD-465,Handle semicolon character,handle semicolon character content whose id semicolon character added instance semicolon file available id wrong,2
280,DURACLOUD-466,DuraCloud Constants,task create new project simply constant across likely include include service see common constant class common,2
281,DURACLOUD-467,UI: Using Enter key on Add Space selects Closed space access,enter key add space closed space access enter key add space submit request add space closed access button request space correctly access button default open state enter key hit space closed access tested chrome,1
282,DURACLOUD-468,UI: Add message to indicate when no other services are available to deploy,add message indicate available deploy click available message available,1
283,DURACLOUD-469,UI: Display the selected service on the service configuration dialog,display selected service service configuration name service selected need displayed screen used configure service currently text configure service helpful,1
284,DURACLOUD-471,Document Installation Process,document installation process task update trunk file complete standing instance provided installation package document refer explanation ideally entire process would well enough defined link would optional reading initial outline process one detailed someone familiar process,2
285,DURACLOUD-474,Service Errors with removal of expected spaces,service removal task analyse exact impact removing x service x service work run service analysis implement strategy run successfully completion could potentially include gracefully potentially first place,3
286,DURACLOUD-475,Create consistent css styling for reporting,create consistent styling improvement restyle dashboard storage consistent styling rest application,3
287,DURACLOUD-478,Facilitate integration: CDL Merritt ,facilitate integration task support integration likely development side time effort support,1
288,DURACLOUD-481,CloudSync Service,service feature add new service service likely service ala note probably take working directory argument,2
289,DURACLOUD-482,Re-Add DuraCloud favicon,add update add application release rendering somehow,1
290,DURACLOUD-484,DurAdmin support for object copy/rename,support object copy rename feature add support single content copy rename,3
291,DURACLOUD-485,StoreClient/REST support for object copy/rename,rest support object copy rename feature expose method rest well update however feature patch incorporated client pull,3
292,DURACLOUD-486,Duplicate on Change may not successfully duplicate all files,duplicate change may successfully duplicate testing duplicate change service running sync tool transfer single space duplicate change service watch primary provider copy duplicate change service given ample time complete space task determine small set may slipped update code future service output report transferred occur along way log instance attached issue reference,4
293,DURACLOUD-487,Retrieval Tool: Add the ability to retrieve a space item list,retrieval tool add ability retrieve space item list task add option retrieval tool pull list given space list rather actually list written file tool space lister tool already capability may useful borrow code implementation result single new command line option list perhaps included space list content directory rather,1
294,DURACLOUD-489,Serve DurAdmin pages as XHTML,serve task update serve strict mime type used application header also recommendation,2
295,DURACLOUD-490,1.1 Production AMI,production ami task create new production ami tagged include tomcat export,1
296,DURACLOUD-491,Add version number to output of sync and retrieval tools,add version number output sync retrieval task include version number printed output sync retrieval easy determine version used,1
297,DURACLOUD-492,StoreClient moveContent(),feature add additional method namely method simply call,1
298,DURACLOUD-493,Duradmin login url,login issue following scenario launch instance root user management console login correct root password fail manually removing trailing portion login error true would ideal incorrect login pattern produce browser,1
299,DURACLOUD-495,Move Duradmin to Dojo ,move display way forward,5
300,DURACLOUD-496,ContentStore Duplicate Across Providers,duplicate across feature provide way copy single item one storage provider another storage provider within storage provider implementation likely similar contain optional source effort also include cross provider copy functionality level,2
301,DURACLOUD-497,Remove Image-Conversion Services (temporarily),remove image conversion temporarily task remove two image conversion bulk image conversion non bulk image conversion list available release become available strategy help manage error,1
302,DURACLOUD-498,SyncTool does not recognize chunked content,recognize content issue seen two content one run space subsequent run content one run locally subsequent run sync flag set space,2
303,DURACLOUD-499,Update EasyMock library to version 3.0+,update library version rolled class extension project base project task update top level pom use use use instead,1
304,DURACLOUD-500,SyncTool does not delete empty subdirectories,delete empty issue seen following scenario create empty space create local directory add run verify space delete local file top level within make sure content remains run sync verify content space issue delete local content following way leaving empty remove everything local directory run sync error notice content space,1
305,DURACLOUD-501,Throw exception on space names which are too long,throw exception space long item ensure error thrown back user space name maximum name limit currently name truncated truncated name displayed refresh see line spot likely truncation current active storage azure checked behavior example space name long snapshot service trial test,1
306,DURACLOUD-502,put psd files from charles on the wiki,nan,1
307,DURACLOUD-503,New service plan: All Services,new service plan task add new service plan,1
308,DURACLOUD-504,OOM on Re-Initialization of Durareport,issue revealed multiple instance via would appear report collection properly shutdown immediate subsequent seen,1
309,DURACLOUD-505,Deployed services list is not refreshing,list refreshing service service information displayed list,1
310,DURACLOUD-506,Add links on the dashboard which allow for downloading DuraCloud utilities,add link dashboard allow task add link link dashboard allow user easily sync tool retrieval tool would also useful link pointing documentation update help link open new window page display help center add tab dashboard beside storage service report content listed display tab,1
311,DURACLOUD-508,REST endpoint: isInitialized() across all webapps,rest across improvement add new rest method four anonymous response code,2
312,DURACLOUD-509,Add messaging support for content copy action,add support content copy action task add support new method added interface new topic added carry related copy sent two duplicate change medium streamer need listen copy react appropriately,1
313,DURACLOUD-510,Long-running storage tasks,long running storage task make possible run track modify stop long running storage since take long time user need able discover current progress also able cancel change task process also usually need event instance restart file delete file copy within file space property add update delete large space delete handle multiple content way provide known set content action occur follow task item expose,8
314,DURACLOUD-511,UI: Provide an understanable error message when users attempt to create a space with a reserved name,provide error message attempt create space reserved name task add validation space creation action allow attempt create space reserved name list reserved found display administration currently user create space example task big error response message displayed,1
315,DURACLOUD-512,Distinguish service-failures from failed-service-results for Hadoop Services,distinguish service service improvement different informational underlying service service versus service run contain service unrecoverable result bit integrity unsuccessful image unsuccessful,3
316,DURACLOUD-513,Distill failed items from a failed service run,distill service run improvement extract output report unsuccessful service order make clear user implementation likely require well underlying service infrastructure,3
317,DURACLOUD-514,Filter administrative content from storage reports,filter administrative content storage improvement default expose user content storage administrative content filter currently found following x x service x service work implementation may done time report statistic collection,3
318,DURACLOUD-515,Make parameters consistent among command line utilities,make consistent among command line task make command line uniform possible among current set command line sync tool retrieval tool stitcher currently several need use c content directory used sync retrieval currently stitcher compound option support store id use space id rather part use h host r port rather c,2
319,DURACLOUD-516,Service output files to use .tsv extension and text/tab-separated-values mime type,service output use extension text tab mime type task update service output mime type text tab extension,2
320,DURACLOUD-517,Undeploy service should have warning,service warning issue address apparent lack cancel warning service currently user service simply without warning notice,1
321,DURACLOUD-518,Service properties blank on deploy,service blank deploy issue address situation user service successfully service detail panel go blank service detail panel show newly service,1
322,DURACLOUD-519,Sync Tool should ensure configuration for subsequent runs is functionally equivalent before attempting to restart,sync tool ensure configuration subsequent functionally equivalent restart sync tool current configuration previous configuration determine perform restart restart sync tool attempt sync content directory problem check see restart possible list content actually compare host well match clean start occur,1
323,DURACLOUD-520,StorageProvider to support add-content-with-metadata,support add content improvement investigate potentially implement update interface method addition parallel method optionally object along content stream example current method two number made underlying storage provider could cut half two combined interface azure support along call content,3
324,DURACLOUD-521,Media Streamer: set logging level down from WARN,medium streamer set logging level warn improvement set log level current warn,1
325,DURACLOUD-522,StoreClient encryption support,encryption support feature provide encrypt content constructor optionally symmetric asymmetric encryption key,3
326,DURACLOUD-523,SDSC Storage Provider integration,storage provider integration feature integrate cloud another underlying,3
327,DURACLOUD-525,Auto-user application,auto user application feature provide ability start instance set list run set schedule first example auto run service bit integrity,4
328,DURACLOUD-526,UI - Copy multiple content item across storage providers,copy multiple content item across storage feature expose copy content across storage functionality within need include option select content copied well single item likely addition content copy element interface optionally allow user indicate destination storage provider,2
329,DURACLOUD-527,Content manifest,content manifest feature create maintain manifest space id content id content primary storage provider listener update manifest whenever content added format manifest compatible input format bit integrity service,3
330,DURACLOUD-528,Migrate SCM to Git,migrate git task migrate subversion git,5
331,DURACLOUD-532,Rename spaces,rename task make possible rename order space need longer directly tied bucket container underlying storage provider one way name space become property space side benefit able remove many naming currently space,5
332,DURACLOUD-533,Archive-It Integration,archive integration feature provide integration archive archive content may seamlessly push collection,5
333,DURACLOUD-534,UI - Provide hierarchical content view,provide hierarchical content view able graphically display folder file similar fashion available local machine currently naming convention indicate hierarchical ex sufficient user perspective interface allow create sub within map local content task update display content user commonly folder structure navigation look pretty similar display provided content console,8
334,DURACLOUD-537,Long-running content actions,long running content task add support long running run content file delete file copy within file property add update delete may make sense implement feature infrastructure,5
335,DURACLOUD-541,Integrate working version of CloudSync,integrate working version task pull version issue able connect instance,1
336,DURACLOUD-542,Upload tool web deployment,tool web deployment feature establish via,3
337,DURACLOUD-544,Automatically insert logo in x-duracloud-admin,automatically insert x instance automatically include x space get attached possible use purpose,1
338,DURACLOUD-545,Implement an automated performance testing framework,implement performance testing framework assemble framework performance testing fit engineering process framework include test data agile fashion primary goal performance testing ensure reliability performance system various load also primary input bottleneck analysis used improve system performance performance often overlap functional useful performance testing also used help size manage operating infrastructure order avoid unnecessary part information set price,5
339,DURACLOUD-546,Update Sync Tool to take advantage of improvements due to the Upload Tool,update sync tool take advantage due tool creation tool included several back end sync tool task make front end sync tool display progress file printing status allow individual watched well,2
340,DURACLOUD-547,Upload tool applet cannot be used at the same time on spaces of the same name on different providers,tool cannot used time name different tool via perform space test cannot also perform space name another provider sent window,1
341,DURACLOUD-548,ACL: Create UI for managing ACL users/groups during space administration,create space administration feature create space level likely button pane similar edit button space functionality enable add remove space read write read potentially attractive would one two side side moving one box,3
342,DURACLOUD-549,ACL: Update StoreClient with setSpaceACL(),update feature add new method method take map associated privilege read write set given space,3
343,DURACLOUD-550,ACL: Update DuraStore security to ACL rules,update security feature update spring security limit access defined display space level design,2
344,DURACLOUD-551,Space and content list reload,space content list reload please add refresh button space listing well content listing within space currently space content added user must either reload entire browser window b click space tab renavigate appropriate space see newly added content,1
345,DURACLOUD-553,ACL: Update app-config and security-user bean to include 'group' details,update security user bean include group update modify security appropriate support inclusion instance,1
346,DURACLOUD-554,ACL: Add ACLStorageProvider,add feature add new wrapper implementation facilitate filtering listed request primary provide way return either open accessible calling user improve performance request space listing require querying space underlying storage provider implementation wrap new overwrite cache space,2
347,DURACLOUD-555,ACL: Enable multi-map content/space properties,enable map content space feature enable map header throughout application content space capability entire stack rest,2
348,DURACLOUD-556,UI Copy Single Content Item Across Storage Providers,nan,1
349,DURACLOUD-557,ACL: Update duradmin UI to exclude tabs from USER role,update exclude user role update display tab dashboard user logged rather able see,1
350,DURACLOUD-558,ACL: Represent space access (open/closed) as an ACL,represent space access open closed improvement implementation space access space access property property group public addition cleaning specialized logic space access handling space access allow single call underlying storage made access spring security instead call space access separate call space,4
351,DURACLOUD-560,UploadTool changes ACLs on upload,bug running space single user w,1
352,DURACLOUD-561,Deprecate space-access methods,deprecate space access improvement deprecate,1
353,DURACLOUD-563,Provide a REST call to allow administrators to retrieve a listing of all users and groups,provide rest call allow retrieve listing order able create space administrative user need list access space hard way via rest administrator get list available currently knowing fill challenge task add call rest retrieve listing well group,3
354,DURACLOUD-565,Sort permissions display,sort display task sort listing section content item display displayed sorted alphabetically z public group added always displayed top list,1
355,DURACLOUD-566,Handle space properties cache loading on instance initialization,handle space cache loading instance currently cache space loaded first time user access storage provider user non user many account action take several task transition loading cache instance first rather waiting user access instance greatly lowering likelihood user wait cache,2
356,DURACLOUD-567,Show only writable spaces in the copy content dropdown (in the copy dialog),nan,1
357,DURACLOUD-568,Multi-space property editing:  User should be alerted if they are trying to update one or more readonly spaces.,space property user trying update one suppose user looking list four suppose write access three currently set selected regardless whether user write access similarly user add selected space read access system handle beautifully ideal solution would disallow selection unwritable,2
358,DURACLOUD-569,Create Messaging over setSpaceACLs(),create improvement add configuration main web new advisor ala well,1
359,DURACLOUD-570,Copying content from Amazon to another provider produces unnecessary properties,content another provider unnecessary content copy another provider resulting content item duplicate default content task filter copy,2
360,DURACLOUD-573,"Add ""Help Desk"" link to footer",add help desk link footer please add text help desk footer contact u link link,1
361,DURACLOUD-574,Remove Duradmin's dependency on the Space Access APIs in storeclient,remove dependency space access remove space access use instead also necessary make clear user enable public access space public set additionally public group amplify uniqueness,2
362,DURACLOUD-575,Synctool: not re-syncing content deleted from DuraCloud,content issue fix bug following scenario run pushing one space observe success delete one content newly space run observe item strategy fix issue introduce new flag sync tool perform clean start rather start local considered part sync flag would essentially effect clearing work directory prior starting sync tool flag default,1
363,DURACLOUD-577,/init resource should be available to ROLE_USER,resource available item address bug anonymous inspect also able make inspection,1
364,DURACLOUD-578,Links into the djatoka viewer are broken in duradmin,link viewer broken link viewer broken example following work adore viewer transformer one adore viewer transformer difference replace protocol remove port everything work,1
365,DURACLOUD-579,"Content image does not refresh after clicking ""Make space public"" button.",content image refresh make space public button reproduce make sure image service running browse image content item non public space click make space public button notice image visible also note warning message automatically removed also note making space non public button making public reappear think panel image immediately available,1
366,DURACLOUD-581,January 2012 completed reports are not showing up in duradmin dashboard.,showing dashboard reproduce run service completion observe dashboard well another service run displayed dashboard,1
367,DURACLOUD-582,Sync tool: Create a file transfer log,sync tool create file transfer log task update sync tool textual transfer log added along file would include successfully transferred ideally format file would follow format bit integrity service fresh transfer full transfer log could space via bit integrity checker service,2
368,DURACLOUD-583,Verify that pointing multiple subdomains to a single instance does not cause issues,verify pointing multiple single instance cause task perform instance multiple pointed one used initialize instance used access intended simulate interaction community cloud ideally coming different host show function correctly user always shown host value via note user interaction limited user role,1
369,DURACLOUD-584,Ensure that client tools continue to function across minor outages,ensure client continue function across minor task test client primarily sync tool retrieval tool make necessary allow continue run even instance becomes unavailable short period time period time tested time upgrade instance new version allow keep running even across upgrade cycle likely strategy transfer check see instance available retry wait min try instance becomes available resume file,2
370,DURACLOUD-585,Distinguish service-failures from failed-service-results for Non-Hadoop Services,distinguish service service non browse non operate,2
371,DURACLOUD-586,"When editing multiple space properties,  it is possible for users to attempt to update read only spaces.",multiple space possible attempt update read reproduce problem select writeable read click edit add tag name value pair save error unauthorized action error,1
372,DURACLOUD-587,"When logged in as a non-admin,  the multi-space delete button should not be visible.",logged non space delete button visible reproduce log user select space two list confirm delete button visible,1
373,DURACLOUD-588,Verify the SDSC storage provider integration,verify storage provider integration task ensure storage provider work content everything side verify work executed provider also verify provider handle large content task conversation well direct testing validation,3
374,DURACLOUD-589,Set expiration policies for log spaces,set expiration log task use management console current set expiration policy x service work space remove content prefix day,1
375,DURACLOUD-590,Create and test 64-bit AMI,create test bit ami task test bit instance ensure work properly fix discovered create production bit ami part release cycle,2
376,DURACLOUD-591,Various DurAdmin updates,various update following remove option add one item change add many link simply add update image copy button appear consistent button currently lower quality content detail panel make content size number understandable least include unit content detail panel set button color light gray perhaps,1
377,DURACLOUD-592,DurAdmin updates,update following change space id content id space name content name respectively footer every instance page ensure c footer every instance page link come footer every instance page replace current help desk link help center link display help center title every instance page browser tab login something similar login change administrator make dashboard tab available root,1
378,DURACLOUD-593,DurAdmin: restrict access to Administration tab,restrict access administration tab task limit administration tab viewable root,1
379,DURACLOUD-594,Move storage reports onto spaces tab,move storage onto tab task break information storage display instead main tab space specific included space detail page provider specific displayed detail area currently shown blank tab top level longer displayed provider specific space specific still provide option view historical data,5
380,DURACLOUD-598,"when uploading jpg files with hashmark in file name, the mime-type is not accurately identified.",file name mime type accurately reproduce run bulk select mark test select without mark refresh space verify image correct verify test application octet stream le correct,1
